ID,FEMALE,MALE,ETHBLACK,ETHHISP,ETHWHITE,AGE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCDO,SINGLE,MARRIED,DIVORCED,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,ASVAB01,ASVAB02,ASVAB03,ASVAB04,ASVAB05,ASVAB06,ASVABC,HEIGHT,WEIGHT85,WEIGHT02,SM,SF,SIBLINGS,LIBRARY,POV78,EXP,EARNINGS,HOURS,TENURE,COLLBARG,CATGOV,CATPRI,CATSE,URBAN,REGNE,REGNC,REGW,REGS
1134,0,1,0,0,1,39,11,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,64,51,59,47,48,44,53.26651,73,160,200,13,12,3,0,0,20.48077,24.8,40,12.26923,0,1,0,0,1,0,0,0,1
5538,0,1,1,0,0,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,40,38,35,29,41,45,34.72837,65,135,165,7,3,11,0,1,18.92308,8.5,44,2.730769,0,0,1,0,0,0,0,0,1
4747,0,1,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,34,35,41,35,39,41,36.36409,65,145,200,9,8,5,1,0,9.038462,9.25,40,0.25,0,0,1,0,0,0,1,0,0
2202,0,1,0,0,1,39,16,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,58,59,55,53,54,53,58.17366,75,196,238,12,12,1,1,0,15.17308,19.71,40,18.96154,1,0,1,0,1,0,0,0,1
3706,0,1,0,0,1,45,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,54,53,56,50,50,40,54.35698,72,170,235,12,12,4,1,0,23,20.19,50,1.769231,0,0,1,0,1,0,0,1,0
1811,0,1,0,1,0,39,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,42,39,47,52,52,42.90696,69,180,270,12,9,9,1,1,20.53846,8.87,55,3.615385,0,0,1,0,1,0,0,1,0
4113,0,1,0,0,1,41,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,38,38,31,44,33,27,37.72719,70,215,240,12,7,4,0,1,16.46154,7,40,0.0769231,0,0,1,0,0,0,0,0,1
4698,0,1,0,0,1,38,16,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,54,61,56,44,60,42,57.08318,71,195,190,14,12,1,1,0,15.09615,8.75,16,8.153846,0,0,1,0,1,1,0,0,0
7,0,1,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,46,45,51,41,49,43,46.1784,69,155,157,12,12,1,1,0,10.59615,13.62,44,7.788462,0,0,1,0,1,1,0,0,0
12041,0,1,0,0,1,39,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,42,36,39,38,47,45,37.18195,69,130,149,12,12,2,0,0,20.98077,19.71,40,16.61539,0,0,1,0,0,0,0,0,1
2649,0,1,0,1,0,41,18,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,68,64,60,62,48,38,64.71653,75,271,280,4,14,8,1,1,10.65385,15.38,40,6.730769,1,1,0,0,1,0,0,0,1
817,0,1,0,0,1,38,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,56,53,56,56,54,50,55.9927,77,200,235,12,14,0,1,0,13.48077,26.7,45,12.17308,0,0,1,0,1,0,1,0,0
135,0,1,0,0,1,38,16,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48,45,44,53,49,49,47.5415,67,175,190,9,12,5,1,,17.30769,28,40,9.038462,0,0,1,0,1,1,0,0,0
4064,0,1,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,60,64,61,56,42,45,63.35343,73,200,250,12,12,1,1,0,18.69231,18.85,40,15.13461,1,0,1,0,1,0,0,0,1
3390,0,1,1,0,0,42,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,64,66,57,53,62,65,62.53557,69,185,240,17,17,2,1,0,16.38461,30.55,45,2.692308,0,0,1,0,1,0,1,0,0
2975,0,1,0,0,1,39,14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,68,59,60,59,43,46,61.17247,77,325,360,12,12,2,1,0,19.23077,13.5,40,3.057692,0,1,0,0,1,1,0,0,0
890,0,1,0,0,1,43,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,60,65,56,56,62,63,62.53557,73,180,195,12,14,4,1,0,17.25,52.88,60,20.09615,0,0,1,0,0,0,1,0,0
2227,0,1,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,52,47,41,44,57,54,45.36054,70,175,185,15,12,1,1,0,22.90385,12.5,40,0.8269231,0,0,1,0,0,0,0,0,1
488,0,1,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50,46,52,47,43,47,48.63197,68,179,190,15,14,4,1,0,9.730769,19.23,42,3.865385,1,1,0,0,0,0,0,0,1
3059,0,1,0,0,1,45,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,54,36,44,50,46,47,41.81648,71,190,210,12,12,5,0,0,23.03846,21.39,40,7.596154,1,0,1,0,0,1,0,0,0
2873,0,1,0,0,1,39,20,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,68,65,61,62,56,44,65.53439,70,220,255,12,12,3,1,0,11.71154,92.94,50,4.692307,0,1,0,0,1,1,0,0,0
3503,0,1,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,64,61,56,56,62,53,60.35461,70,155,180,12,12,5,0,0,23.65385,29.05,45,5.057693,0,0,1,0,0,0,1,0,0
3792,0,1,0,0,1,43,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,66,66,60,59,53,49,64.98915,70,155,195,15,14,3,1,0,14.88461,28.84,50,5.057693,0,0,1,0,1,0,1,0,0
145,0,1,0,0,1,39,12,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,54,47,56,53,52,45,51.90341,69,140,150,12,12,3,1,0,15.88461,9,35,0.6538461,0,0,1,0,1,1,0,0,0
681,0,1,1,0,0,40,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,22,36,28,35,20,38,33.36528,72,160,230,9,4,11,0,1,19.80769,10.5,40,0.1346154,0,0,1,0,1,0,1,0,0
3904,0,1,0,0,1,40,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52,53,55,56,57,57,55.72008,69,140,165,16,16,1,1,0,14.98077,80.76,60,16.09615,0,1,0,0,1,0,1,0,0
1379,0,1,1,0,0,38,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44,42,43,44,48,45,43.17958,74,154,175,12,11,3,0,1,13.84615,15.86,40,3.634615,0,0,1,0,1,0,0,0,1
3803,0,1,0,0,1,41,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,62,55,60,53,62,56,57.3558,71,170,190,18,18,1,1,0,12.15385,24.51,40,3.519231,0,1,0,0,1,1,0,0,0
1143,0,1,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,58,59,52,62,62,62,59.80938,69,165,165,16,20,4,1,0,20.11539,85.47,45,19.65385,0,0,1,0,1,0,0,0,1
2587,0,1,0,0,1,41,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,36,38,29,29,29,28,33.09266,63,145,210,8,6,7,0,0,9.673077,10,48,5,0,0,1,0,2,0,0,0,1
1557,0,1,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,42,47,44,32,48,45,42.90696,72,160,205,12,14,3,1,0,16.88461,20.43,40,6.076923,1,1,0,0,1,0,1,0,0
5616,0,1,1,0,0,45,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30,36,31,29,25,44,32.54742,67,145,162,12,12,4,0,0,23.01923,13.64,40,13.94231,0,0,1,0,0,0,0,0,1
2203,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,44,49,47,35,54,50,45.63316,63,150,170,12,9,2,1,0,22.03846,10.28,40,3.346154,0,0,1,0,0,0,0,0,1
2112,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,52,57,61,59,62,64,60.35461,65,135,150,12,12,5,1,0,15.51923,12,42,10.42308,0,0,1,0,0,0,1,0,0
11885,1,0,0,1,0,37,11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,46,46,39,35,51,44,41.81648,61,105,135,6,12,2,1,0,16.19231,8,28,0.7884616,0,0,1,0,1,0,0,1,0
2315,1,0,0,0,1,43,13,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,42,36,38,29,39,41,34.45576,68,145,160,14,8,3,0,0,9.480769,10.83,60,2.461539,0,1,0,0,1,0,0,0,1
2262,1,0,1,0,0,44,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,36,36,34,41,40,35,36.63671,64,110,135,8,5,10,0,1,2.346154,6,40,0.0384615,0,0,1,0,0,0,0,0,1
2146,1,0,0,0,1,42,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,56,49,59,56,53,58,54.6296,65,230,215,11,12,0,0,0,22.94231,7.25,40,4.673077,0,0,1,0,1,0,0,0,1
2190,1,0,0,0,1,42,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48,39,47,53,59,65,45.08792,65,160,190,11,10,3,1,0,20.30769,10.25,30,7.115385,0,1,0,0,0,0,0,0,1
4099,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,50,43,50,46,41,49.17721,64,110,140,12,12,2,0,0,15.03846,7.35,40,0.4615385,0,0,1,0,0,0,0,0,1
5645,1,0,1,0,0,39,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,40,42,46,56,56,51,47.26888,65,125,168,16,12,2,1,0,14.82692,22,36,0.6730769,0,1,0,0,1,0,0,0,1
1808,1,0,0,0,1,44,16,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,60,64,59,59,62,60,63.62605,66,125,128,12,12,2,1,0,21.46154,33.65,40,4.923077,1,1,0,0,1,0,0,1,0
1159,1,0,1,0,0,40,15,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,40,47,41,53,55,45,47.81411,63,140,128,11,4,4,0,0,14.36539,15.6,40,6.538462,0,0,1,0,1,0,0,0,1
5101,1,0,0,0,1,43,15,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,58,49,54,56,62,67,53.26651,63,125,165,12,13,1,1,0,20.09615,9,30,0.2692308,0,0,1,0,1,0,0,1,0
11814,1,0,0,0,1,38,8,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,28,36,25,26,35,42,30.09384,63,165,200,8,8,4,1,0,5.096154,2.66,30,2.192308,0,0,1,0,0,0,1,0,0
2690,1,0,0,1,0,40,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,40,43,42,50,53,55,45.08792,60,121,130,5,4,1,0,1,17.69231,12.75,40,0.3076923,0,0,1,0,1,0,0,0,1
5332,1,0,0,0,1,42,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,52,58,56,62,62,57,60.35461,63,120,135,12,12,2,0,0,4.634615,18.75,30,3.807692,0,1,0,0,0,0,1,0,0
1824,1,0,0,1,0,45,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,40,36,29,32,24,48,32.82004,61,150,160,8,8,4,1,0,19.75,5.31,35,10.13461,0,0,1,0,1,0,0,1,0
5572,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,56,54,57,53,61,61,55.9927,64,180,223,12,9,0,1,0,22.17308,13.37,40,9.096154,0,0,1,0,0,0,0,0,1
4257,1,0,0,0,1,45,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,54,47,57,53,56,66,52.17603,64,100,125,17,18,2,1,0,18.76923,13.7,47,10.61539,1,1,0,0,0,0,0,0,1
12000,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,56,61,52,53,62,65,58.44628,71,160,185,9,12,3,1,0,23.15385,14.42,40,24.01923,0,0,1,0,1,1,0,0,0
321,1,0,0,0,1,44,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,64,58,57,59,41,42,59.80938,66,140,170,10,12,4,1,0,17.36539,41.66,24,16.51923,0,1,0,0,1,1,0,0,0
2606,1,0,0,0,1,42,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,64,59,56,56,62,66,59.26414,65,140,165,12,12,2,0,0,17.61539,24.03,24,7.192307,0,1,0,0,0,0,0,0,1
972,1,0,0,0,1,38,12,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,56,46,55,53,48,51,51.08555,65,118,169,12,12,4,1,0,19.28846,15.38,40,0.5961539,0,0,1,0,1,0,1,0,0
1522,1,0,1,0,0,43,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,52,65,48,56,62,56,60.35461,66,170,180,11,10,6,0,0,21.19231,22.37,40,5.346154,0,0,1,0,1,0,0,0,1
418,1,0,0,0,1,38,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44,53,50,53,61,54,53.53913,65,132,150,13,12,1,1,1,16.09615,11.25,40,4.634615,0,0,1,0,1,1,0,0,0
2946,1,0,0,0,1,38,16,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,50,59,54,56,57,59,58.7189,67,125,165,12,12,3,1,0,11.98077,26.92,40,5.634615,0,0,1,0,1,1,0,0,0
2879,1,0,0,0,1,45,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,44,36,44,50,52,60,41.81648,67,140,145,12,12,2,1,0,21.71154,17,40,2.307692,0,0,1,0,1,1,0,0,0
528,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,56,43,41,44,55,57,43.17958,62,113,120,12,12,2,0,0,15.57692,30.76,50,9.5,0,0,1,0,0,0,1,0,0
3669,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,56,64,59,56,62,59,62.80819,63,116,115,14,17,3,1,0,13.65385,15,15,0.6153846,0,1,0,0,1,0,1,0,0
11922,1,0,0,1,0,39,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44,49,59,56,51,59,54.6296,63,112,120,12,12,1,0,0,10.92308,54.54,22,16,0,0,1,0,0,1,0,0,0
3636,1,0,0,0,1,37,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,56,40,55,53,51,49,47.81411,65,110,130,12,13,4,1,0,11.30769,17,40,3.403846,1,1,0,0,1,0,1,0,0
843,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,48,45,48,50,47,53,47.81411,61,105,115,13,11,3,0,0,12.98077,8,30,5.365385,0,0,1,0,1,0,0,0,1
1224,1,0,1,0,0,43,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,42,42,41,47,33,32,43.4522,68,175,230,11,9,0,0,0,19.13461,7.64,30,4.923077,0,0,1,0,1,0,0,0,1
2746,1,0,0,0,1,42,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44,47,43,47,51,51,46.72364,61,141,180,10,3,1,0,0,22.32692,14.42,40,23.55769,0,0,1,0,0,0,0,0,1
4686,1,0,0,0,1,43,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,54,64,55,59,62,68,62.53557,70,170,220,12,14,1,1,0,17.90385,23.65,50,4.673077,0,0,1,0,1,0,0,0,1
3610,1,0,0,0,1,44,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,56,40,51,44,48,47,44.27006,68,113,115,12,12,4,1,0,14.73077,9.65,40,1.980769,0,0,1,0,1,0,1,0,0
966,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,38,39,39,38,39,44,38.81767,65,133,148,12,10,7,1,0,20.48077,16.58,40,17.57692,0,0,1,0,1,0,1,0,0
3606,1,0,0,0,1,41,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,42,43,57,56,62,57,50.81293,65,140,160,12,12,3,1,0,17.28846,14.28,21,2.365385,0,0,1,0,0,0,1,0,0
3309,1,0,1,0,0,41,17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,60,59,61,59,62,60,61.44509,67,135,214,12,15,3,1,0,14.90385,24.03,40,2.230769,0,0,1,0,1,0,0,0,1
4952,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,40,43,43,44,49,54,43.72482,67,128,140,11,8,5,0,0,22.36539,12.5,40,20.84615,0,0,0,1,0,0,0,0,1
20,1,0,0,0,1,42,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60,49,52,59,54,55,53.53913,64,120,130,12,18,2,1,0,16.19231,30.52,32,11.63461,0,0,1,0,1,1,0,0,0
4049,1,0,0,0,1,42,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,44,45,51,56,58,56,50.26769,61,110,115,12,8,5,1,0,15.94231,16.75,50,2.038461,0,0,1,0,1,0,0,0,1
5577,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,44,39,39,44,46,46,40.45338,62,145,138,8,9,4,0,0,16.42308,8.5,40,2.923077,0,0,1,0,0,0,0,0,1
285,1,0,0,1,0,41,10,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,44,35,33,44,60,50,36.63671,61,137,140,8,12,5,1,0,21.75,7.37,60,1.653846,0,0,1,0,0,0,0,0,1
11901,1,0,0,0,1,42,14,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,48,38,51,53,52,48,45.63316,64,150,250,12,16,1,1,0,13.09615,11.97,40,3.480769,1,1,0,0,1,0,1,0,0
3643,1,0,0,0,1,38,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,44,46,42,38,47,46,43.4522,68,150,175,16,12,2,1,0,14.13461,17.3,40,2.653846,1,1,0,0,1,0,0,1,0
3121,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,57,54,59,62,65,58.44628,63,150,180,12,12,4,1,0,8.923077,9.71,40,4.942307,0,1,0,0,0,0,1,0,0
2462,1,0,0,0,1,43,11,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,46,39,47,53,55,59,45.08792,64,156,187,8,14,2,1,0,5.596154,8,42,4.865385,0,0,1,0,0,0,1,0,0
2549,1,0,0,0,1,43,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,54,64,61,56,62,65,63.35343,65,130,200,12,18,3,0,0,19.51923,10.51,60,0.9230769,1,1,0,0,0,0,1,0,0
3199,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,34,45,38,35,52,54,40.99863,61,135,115,10,10,3,1,0,21.82692,12.3,40,1.057692,0,0,1,0,1,1,0,0,0
2607,1,0,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,60,65,59,62,61,65,64.98915,66,130,175,12,12,0,1,0,18.65385,14.42,44,11.82692,1,1,0,0,2,0,0,0,1
3775,1,0,0,0,1,41,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,52,57,59,53,54,60,58.17366,63,112,145,12,8,2,1,0,14.30769,23,44,13.03846,0,0,1,0,1,0,1,0,0
12096,1,0,0,0,1,38,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,56,59,55,56,55,45,58.99152,64,101,110,8,11,0,1,0,16.59615,38.46,30,4.634615,0,0,1,0,1,0,0,0,1
190,1,0,0,0,1,40,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,58,53,56,56,50,65,55.9927,63,118,160,16,17,2,1,0,10.15385,32.47,45,3.865385,0,1,0,0,1,1,0,0,0
3012,1,0,0,0,1,45,12,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,48,57,51,53,56,56,55.9927,69,137,150,12,8,0,1,0,22.36539,13.25,41,17.44231,0,0,1,0,1,0,0,1,0
4772,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,56,54,52,41,55,57,51.35817,64,137,135,12,12,7,1,0,15.82692,9.24,25,6.423077,0,0,1,0,0,0,1,0,0
2271,1,0,1,0,0,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,36,38,53,42,46,40.99863,62,104,144,12,12,3,0,0,14.23077,8.13,40,2.711539,0,1,0,0,0,0,0,0,1
4337,1,0,0,0,1,42,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,60,51,57,56,41,53,55.17484,67,130,130,12,8,1,1,0,20.17308,12.5,40,1.326923,0,0,1,0,1,0,0,1,0
1725,1,0,0,0,1,40,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,38,35,37,41,46,44,36.90933,66,135,150,9,9,4,1,0,14.11539,11.4,40,2.692308,0,0,1,0,1,0,0,1,0
4930,1,0,0,0,1,39,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,47,52,50,47,47,49.99507,64,100,157,10,14,4,0,0,19.80769,8.91,40,0.1538462,0,1,0,0,0,0,0,0,1
4726,1,0,0,0,1,44,16,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,54,39,56,47,53,54,45.90578,63,105,126,8,12,2,1,0,19.44231,13.58,40,12.30769,1,1,0,0,1,0,1,0,0
2077,1,0,0,0,1,45,12,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,46,34,57,56,40,50,45.90578,63,123,160,8,12,3,1,,18.05769,8.5,40,3.346154,0,0,1,0,0,0,1,0,0
3809,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,60,64,59,59,52,59,63.62605,68,132,140,16,18,1,1,0,18.98077,25.75,56,19.5,0,0,1,0,1,0,1,0,0
1223,1,0,1,0,0,38,13,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,32,36,26,23,40,25,29.5486,69,160,153,11,9,4,0,1,16.05769,6.75,40,3.711539,0,0,1,0,1,0,0,0,1
4975,1,0,0,0,1,44,18,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,46,62,60,59,62,69,62.80819,66,140,130,8,12,2,1,0,19.78846,17.27,50,2.807692,0,1,0,0,1,0,0,0,1
2580,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,46,57,51,56,52,63,56.81056,67,130,150,9,8,1,0,0,21.67308,10.43,35,13.26923,0,0,1,0,0,0,0,0,1
861,1,0,0,0,1,39,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,54,46,56,50,41,46,50.54031,62,140,170,12,12,4,1,0,19.42308,12,40,14.48077,1,1,0,0,1,0,1,0,0
3524,1,0,0,0,1,40,13,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,48,39,48,50,43,63,44.54268,66,119,120,11,12,1,1,0,20.19231,25.64,60,3.634615,0,0,1,0,1,0,1,0,0
4319,1,0,0,1,0,39,14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,46,52,53,55,57,50.26769,60,107,138,12,12,4,0,0,18.11539,12.74,40,7.884615,0,0,1,0,1,0,0,1,0
3119,1,0,0,0,1,43,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,34,32,35,32,48,56,32.2748,64,130,160,11,12,4,1,0,22,13.28,40,12.84615,1,0,1,0,1,1,0,0,0
2129,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,50,43,50,56,51,59,48.90459,65,217,238,10,6,3,0,1,14.98077,7.25,40,1.538462,0,0,1,0,1,0,0,0,1
2591,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,53,52,50,62,62,53.26651,63,105,125,12,12,3,0,0,18.65385,8.93,43,2.115385,0,0,1,0,0,0,0,0,1
5436,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,44,42,43,56,40,56,46.45102,62,200,250,12,12,2,0,0,20.55769,12,40,22.92308,0,0,1,0,0,0,1,0,0
258,1,0,0,0,1,44,14,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,58,65,60,59,62,64,64.44391,66,200,177,14,12,3,1,0,14.90385,10.25,43,0.0769231,0,0,1,0,1,1,0,0,0
1623,1,0,0,0,1,42,17,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,68,66,60,62,49,54,65.80701,67,235,300,16,16,1,1,0,18.19231,7.5,15,14.30769,0,0,0,1,1,0,0,1,0
4459,1,0,0,0,1,41,12,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,44,40,47,56,37,40,46.45102,66,200,260,16,12,2,1,0,20.05769,10,38,1.692308,0,0,1,0,0,0,0,1,0
2635,1,0,0,0,1,45,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,50,49,54,50,51,56,51.63079,65,115,128,12,8,2,0,0,15,11.62,40,10.40385,0,1,0,0,0,0,0,0,1
2936,1,0,0,0,1,43,18,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52,46,60,56,41,30,53.26651,67,150,208,15,11,2,1,0,16.01923,24.19,35,1.192308,1,1,0,0,1,1,0,0,0
2447,1,0,0,0,1,43,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,52,47,59,50,52,54,51.90341,66,175,230,12,12,3,1,0,15.80769,15,36,14.96154,0,1,0,0,0,0,1,0,0
4428,1,0,0,0,1,41,19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,64,65,61,62,62,72,65.53439,66,125,154,14,15,3,1,0,15.5,47.43,15,6,0,0,1,0,1,0,0,0,1
2424,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,54,55,54,59,49,48,57.3558,69,180,250,12,9,5,1,0,16.05769,10.17,40,9.288462,0,0,1,0,0,0,1,0,0
2928,1,0,0,0,1,39,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,58,62,60,59,62,63,62.80819,59,102,125,12,16,3,1,0,6.134615,7.07,15,1.576923,0,1,0,0,1,1,0,0,0
5713,1,0,0,0,1,38,11,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,48,51,51,59,47,54,54.35698,63,111,155,12,11,1,0,0,10.82692,9,45,5.423077,0,0,1,0,0,0,0,1,0
2434,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,46,57,59,56,62,62,58.99152,68,150,175,12,12,6,1,0,16.53846,15,40,9.865385,0,0,1,0,0,0,1,0,0
3903,1,0,0,0,1,44,17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,56,54,57,59,53,57,57.62842,68,170,175,16,16,1,1,0,17.53846,23.31,40,16.76923,1,1,0,0,1,0,1,0,0
4378,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,40,46,39,50,49,44,45.90578,65,128,130,12,12,3,1,0,13.11539,53.25,13,7.788462,0,0,0,1,0,0,0,1,0
2225,1,0,1,0,0,40,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,40,38,39,38,49,50,38.27243,64,120,145,12,6,1,1,0,19.03846,18.88,45,12.30769,0,0,1,0,0,0,0,0,1
3543,1,0,1,0,0,38,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,36,46,38,35,47,48,41.54387,67,183,260,11,7,4,1,0,5.461538,6.25,40,0.1346154,0,1,0,0,1,0,1,0,0
2175,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,42,39,39,50,53,56,42.0891,64,118,130,11,12,1,0,,22.34615,9.37,40,5.115385,0,1,0,0,0,0,0,0,1
